customer_id,age,region,customer_type,total_purchases,total_spent,avg_purchase_value,satisfaction_score,account_status,referral_source
1483,69,West,Bronze,37,5570.26,344.52,2.6,Active,Store
1484,32,Midwest,Gold,32,2987.89,313.88,2.1,Inactive,Referral
1485,64,Midwest,Gold,14,4857.54,494.97,3.0,Active,Referral
1486,46,Southwest,Silver,74,3347.45,39.73,3.4,Active,Social Media
1487,50,Southeast,Bronze,73,1952.08,46.47,2.7,Active,Online
1488,69,Southeast,Silver,99,6493.67,284.73,2.6,Inactive,Advertisement
1489,47,Midwest,Bronze,13,6734.36,185.75,3.8,Active,Store
1490,56,Southeast,Bronze,65,8292.32,57.38,4.8,Active,Social Media
1491,44,Northeast,Bronze,44,8747.52,160.16,4.5,Active,Referral
1492,53,Midwest,Bronze,47,7044.62,340.43,1.5,Active,Store
1493,46,Southeast,Bronze,43,6874.98,441.5,3.6,Active,Store
1494,55,Northeast,Bronze,36,566.76,56.22,1.0,Active,Referral
1495,74,Southwest,Bronze,28,1097.79,274.67,3.5,Active,Referral
1496,50,Southeast,Silver,98,8125.63,155.1,2.9,Active,Store
1497,78,Northeast,Platinum,83,2329.51,336.99,3.0,Active,Online
1498,54,West,Gold,84,3555.65,279.23,3.4,Active,Social Media
1499,44,West,Bronze,33,1452.97,464.09,4.0,Active,Social Media
1500,72,Northeast,Silver,58,1951.52,28.47,3.9,Active,Online
1501,50,Midwest,Gold,42,7754.17,240.32,1.2,Active,Social Media
1502,79,Midwest,Bronze,32,2618.6,104.45,3.9,Active,Store
1503,21,Southeast,Gold,18,4490.35,273.02,4.3,Active,Referral
1504,39,West,Silver,7,1516.71,428.25,1.3,Inactive,Referral
1505,19,Midwest,Platinum,30,6779.3,456.55,2.3,Active,Referral
1506,27,Midwest,Gold,10,7282.7,205.13,4.2,Active,Referral
1507,22,West,Silver,7,3616.92,407.77,3.0,Suspended,Referral
1508,76,Southwest,Silver,24,7847.47,147.45,3.8,Active,Referral
1509,27,Midwest,Bronze,19,2399.07,13.09,3.0,Active,Online
1510,50,Northeast,Bronze,37,6919.04,429.07,4.9,Inactive,Store
1511,71,Southeast,Silver,6,7299.65,68.51,4.7,Active,Store
1512,55,Midwest,Bronze,76,9686.57,18.63,2.1,Inactive,Advertisement
1513,30,Midwest,Bronze,38,2323.22,183.36,2.5,Active,Online
1514,48,Southwest,Bronze,73,937.1,195.9,2.7,Inactive,Online
1515,64,Northeast,Gold,71,2630.35,47.84,1.4,Active,Referral
1516,53,Southeast,Bronze,19,1228.62,408.95,2.6,Inactive,Online
1517,62,Midwest,Bronze,80,1696.94,208.74,4.1,Active,Store
1518,41,Southeast,Silver,10,3341.15,250.06,4.4,Active,Online
1519,69,West,Silver,15,4139.91,139.67,4.5,Inactive,Referral
1520,73,Midwest,Bronze,100,9037.24,260.64,1.1,Active,Store
1521,32,Midwest,Platinum,41,1956.16,385.7,4.2,Inactive,Referral
1522,46,West,Silver,95,9717.59,454.03,3.0,Active,Referral
1523,25,Southwest,Silver,89,8101.53,485.56,1.8,Inactive,Social Media
1524,22,Midwest,Bronze,51,8814.71,219.09,3.0,Active,Social Media
1525,46,Southeast,Silver,36,9294.44,495.12,4.4,Inactive,Online
1526,64,Northeast,Gold,51,7532.41,154.53,2.7,Active,Social Media
1527,21,Southeast,Bronze,8,7887.8,13.42,5.0,Active,Referral
1528,29,Southwest,Bronze,34,4378.18,386.13,3.5,Active,Referral
1529,62,Northeast,Bronze,66,5104.5,97.43,3.0,Inactive,Online
1530,19,Southeast,Platinum,94,9324.85,35.7,2.2,Inactive,Store
1531,44,Southeast,Bronze,6,3782.56,462.76,1.0,Active,Online
1532,48,West,Gold,1,419.47,397.99,3.4,Active,Store
1533,68,Southwest,Bronze,24,7627.54,60.31,3.3,Active,Advertisement
1534,68,West,Silver,75,5731.58,390.69,3.1,Active,Social Media
1535,53,Northeast,Silver,93,8148.76,423.56,3.2,Active,Social Media
1536,53,West,Bronze,93,755.51,453.6,4.4,Active,Referral
1537,43,Southwest,Silver,92,6212.32,276.41,2.3,Active,Online
1538,60,Midwest,Bronze,40,2477.06,354.67,3.2,Active,Online
1539,44,Midwest,Bronze,74,9032.69,383.5,3.7,Active,Online
1540,22,Northeast,Gold,51,1099.1,347.43,1.8,Active,Referral
1541,37,Midwest,Bronze,86,8430.69,326.95,4.7,Active,Store
1542,28,West,Silver,80,885.54,278.3,3.9,Active,Referral
1543,79,Northeast,Bronze,76,250.97,244.81,1.2,Inactive,Store
1544,27,Southwest,Bronze,96,2350.59,498.1,4.5,Active,Referral
1545,57,Northeast,Silver,64,3330.45,175.4,4.7,Active,Online
1546,55,Northeast,Silver,76,6265.29,53.25,4.2,Inactive,Referral
1547,23,Southeast,Bronze,37,1317.25,384.87,2.7,Active,Referral
1548,25,Southeast,Silver,66,4373.3,114.77,5.0,Inactive,Advertisement
1549,40,Northeast,Bronze,79,2042.64,271.02,1.5,Suspended,Referral
1550,64,Midwest,Gold,41,8553.03,56.94,3.1,Active,Store
1551,43,Southeast,Bronze,70,449.67,313.45,1.7,Inactive,Social Media
1552,63,Southwest,Bronze,53,3559.38,472.56,2.8,Active,Referral
1553,60,West,Gold,66,6313.74,364.13,4.7,Active,Advertisement
1554,29,Southeast,Bronze,77,9130.88,115.12,4.2,Active,Referral
1555,43,Northeast,Bronze,63,8679.93,485.86,4.1,Active,Advertisement
1556,30,Midwest,Bronze,79,8951.92,160.47,2.4,Active,Online
1557,57,West,Gold,3,628.53,223.94,4.7,Suspended,Store
1558,79,Southeast,Platinum,30,8409.23,254.08,2.5,Active,Social Media
1559,35,Midwest,Gold,12,7799.13,495.45,1.2,Inactive,Online
1560,42,Midwest,Silver,26,9024.32,43.76,3.6,Inactive,Online
1561,50,Midwest,Silver,58,3115.76,351.4,2.5,Active,Online
1562,64,Northeast,Silver,64,9117.65,187.35,1.6,Active,Online
1563,57,Southwest,Bronze,63,4026.41,48.38,4.7,Inactive,Referral
1564,77,Midwest,Platinum,24,6341.0,468.17,3.5,Active,Social Media
1565,60,West,Bronze,36,4241.79,299.03,4.8,Inactive,Online
1566,29,Southeast,Bronze,74,4276.48,379.22,3.3,Active,Online
1567,61,West,Gold,72,5466.37,127.79,1.3,Active,Online
1568,53,Northeast,Gold,70,3559.27,383.16,1.1,Active,Online
1569,65,Northeast,Bronze,13,7927.37,415.95,4.6,Active,Advertisement
1570,21,West,Bronze,93,6336.39,221.11,1.2,Active,Online
1571,22,Southwest,Silver,23,6897.56,290.26,3.5,Inactive,Referral
1572,73,Northeast,Silver,66,2310.35,486.22,2.2,Active,Online
1573,54,Northeast,Silver,47,9695.75,424.9,3.8,Active,Online
1574,25,West,Bronze,90,6601.76,227.98,2.1,Active,Online
1575,80,Northeast,Platinum,64,1971.96,335.64,1.1,Active,Online
1576,59,Southwest,Bronze,37,7504.9,394.27,3.9,Active,Online
1577,66,Southwest,Silver,89,1737.14,21.92,2.2,Active,Social Media
1578,45,Southwest,Silver,69,633.85,298.3,3.2,Active,Referral
1579,48,Southeast,Bronze,58,5275.53,492.42,4.1,Active,Referral
1580,75,Southwest,Bronze,11,5535.24,474.12,3.8,Inactive,Referral
1581,26,Southwest,Platinum,53,1889.66,417.9,2.4,Inactive,Online
1582,71,Southeast,Gold,50,3483.79,62.04,4.0,Active,Online
1583,68,Midwest,Bronze,37,9457.69,497.08,4.7,Active,Online
1584,46,Northeast,Gold,45,2850.03,308.67,3.4,Active,Online
1585,31,Southwest,Bronze,98,1555.68,119.23,3.8,Active,Social Media
1586,57,Northeast,Silver,9,9925.62,340.39,4.5,Active,Online
1587,58,West,Bronze,8,3023.06,429.7,4.4,Active,Referral
1588,39,Northeast,Gold,86,6802.54,65.04,2.4,Active,Store
1589,28,Southeast,Bronze,93,2315.6,459.05,5.0,Active,Referral
1590,40,Northeast,Silver,51,5501.21,460.9,1.1,Active,Store
1591,18,Northeast,Gold,50,3862.82,16.6,4.9,Active,Online
1592,63,Northeast,Bronze,21,9615.79,451.16,2.0,Active,Referral
1593,54,Midwest,Silver,72,4328.06,473.94,2.8,Active,Social Media
1594,38,Midwest,Bronze,82,5841.74,28.47,4.5,Active,Referral
1595,43,West,Silver,71,9447.66,154.14,2.0,Active,Advertisement
1596,63,Southeast,Bronze,67,9892.34,192.82,1.9,Inactive,Store
1597,53,Northeast,Silver,4,1016.58,180.96,3.6,Active,Store
1598,71,Northeast,Platinum,82,8343.21,381.91,3.8,Active,Referral
1599,40,Northeast,Bronze,81,3821.16,185.47,1.0,Suspended,Social Media
1600,74,Northeast,Bronze,28,5948.29,478.72,2.8,Active,Referral
1601,18,Midwest,Silver,82,3750.48,497.55,3.0,Active,Advertisement
1602,80,West,Gold,5,4011.16,165.24,2.1,Active,Referral
1603,71,Southwest,Platinum,68,1588.58,259.31,3.2,Active,Social Media
1604,72,Southeast,Bronze,57,5727.66,283.28,1.6,Active,Store
1605,68,Northeast,Bronze,42,5467.16,293.91,2.3,Active,Social Media
1606,57,West,Gold,68,1893.56,193.36,3.9,Active,Online
1607,32,Southwest,Gold,71,5417.3,91.34,4.5,Suspended,Online
1608,38,West,Silver,90,9731.02,36.73,3.4,Active,Social Media
1609,64,Midwest,Bronze,36,7144.09,62.11,1.3,Inactive,Referral
1610,26,Southwest,Bronze,57,4809.83,451.63,3.7,Active,Store
1611,70,West,Bronze,36,9160.84,147.38,4.6,Active,Advertisement
1612,26,Midwest,Platinum,81,5753.14,47.64,3.0,Active,Online
1613,27,West,Bronze,25,1350.48,315.53,3.0,Inactive,Referral
1614,69,West,Silver,41,5475.1,46.9,5.0,Active,Online
1615,74,Southwest,Silver,15,1809.73,44.33,3.5,Inactive,Online
1616,70,Midwest,Bronze,21,7675.05,314.57,4.2,Active,Store
1617,43,Northeast,Bronze,22,9671.74,299.78,3.6,Inactive,Online
1618,58,Southeast,Silver,46,3608.19,30.32,1.9,Active,Referral
1619,52,Southwest,Bronze,66,4349.18,235.63,2.1,Active,Advertisement
1620,80,Midwest,Bronze,2,4214.96,223.53,3.7,Suspended,Referral
1621,69,West,Bronze,11,2853.0,277.88,2.8,Inactive,Social Media
1622,42,Midwest,Gold,22,7941.8,371.54,2.6,Inactive,Referral
1623,43,Southeast,Platinum,10,6177.28,148.57,1.1,Active,Online
1624,28,Southeast,Silver,51,640.52,222.06,4.5,Suspended,Referral
1625,55,Northeast,Gold,49,8388.06,398.44,4.5,Active,Online
1626,19,Northeast,Silver,56,1870.88,462.05,2.8,Inactive,Store
1627,24,Southeast,Silver,63,9791.51,446.75,3.8,Inactive,Referral
1628,35,Southwest,Platinum,45,3766.63,244.04,1.7,Inactive,Store
1629,44,Southwest,Silver,28,6164.5,265.22,3.0,Active,Referral
1630,51,West,Bronze,69,778.24,269.26,2.8,Inactive,Store
1631,44,Northeast,Platinum,45,3446.63,435.67,3.6,Active,Online
1632,34,West,Gold,15,8023.54,421.57,2.9,Inactive,Store
1633,60,Northeast,Bronze,97,4772.08,162.65,3.0,Active,Online
1634,76,Southeast,Platinum,50,9046.03,89.8,2.2,Active,Referral
1635,61,Southwest,Bronze,100,5751.38,195.7,1.2,Active,Store
1636,76,Southwest,Bronze,10,9285.72,151.32,4.7,Inactive,Social Media
1637,68,Southeast,Silver,10,9826.1,475.88,1.0,Active,Social Media
1638,71,West,Bronze,62,4538.95,140.3,2.1,Active,Referral
1639,41,West,Silver,52,5651.57,98.79,2.8,Active,Social Media
1640,42,Midwest,Bronze,88,8349.21,450.74,2.3,Inactive,Referral
1641,24,Northeast,Bronze,57,2215.33,52.37,3.2,Active,Referral
1642,69,West,Silver,18,8616.3,137.53,2.8,Inactive,Store
1643,23,Southeast,Silver,31,5919.2,225.16,2.0,Active,Social Media
1644,70,West,Bronze,49,7255.0,301.6,1.4,Active,Store
1645,41,Southwest,Platinum,71,798.54,170.56,1.6,Inactive,Advertisement
1646,50,Northeast,Silver,54,7661.88,253.15,2.9,Active,Online
1647,66,Midwest,Bronze,75,3107.87,107.43,4.4,Active,Advertisement
1648,46,Northeast,Bronze,40,8052.32,291.39,1.4,Active,Online
1649,80,Southwest,Gold,98,5091.53,209.83,3.7,Suspended,Referral
1650,60,Southwest,Silver,69,2746.14,426.14,4.2,Inactive,Social Media
1651,39,Southwest,Bronze,20,9527.6,213.71,2.1,Inactive,Social Media
1652,43,Southwest,Bronze,25,7650.62,227.47,3.7,Active,Online
1653,45,Southeast,Silver,0,9856.86,300.17,3.7,Active,Advertisement
1654,67,Midwest,Bronze,80,3644.7,70.35,3.8,Active,Online
1655,38,Southwest,Silver,98,6492.2,86.83,4.6,Active,Online
1656,66,Southwest,Platinum,26,6115.89,397.22,2.6,Inactive,Social Media
1657,24,West,Bronze,49,6875.57,143.98,2.0,Active,Social Media
1658,34,Midwest,Gold,65,383.17,345.5,3.2,Active,Store
1659,37,Northeast,Platinum,99,2917.19,57.74,1.3,Active,Social Media
1660,58,Midwest,Platinum,64,9093.38,412.7,2.3,Active,Online
1661,66,Midwest,Platinum,9,4238.2,494.23,4.5,Active,Online
1662,37,Midwest,Gold,94,9606.44,193.11,3.1,Inactive,Advertisement
1663,71,Southwest,Silver,36,2135.03,257.71,2.7,Inactive,Store
1664,39,Southwest,Silver,68,9974.24,226.93,2.1,Inactive,Advertisement
1665,45,Southeast,Silver,40,6975.81,448.15,2.0,Active,Advertisement
1666,80,Northeast,Gold,45,7763.93,14.87,1.9,Active,Store
1667,78,West,Bronze,76,3968.61,330.2,4.3,Active,Store
1668,57,Midwest,Bronze,44,9070.08,329.66,4.9,Inactive,Referral
1669,66,Northeast,Bronze,87,5454.63,197.37,3.1,Inactive,Online
1670,24,Northeast,Gold,26,6809.38,117.47,1.3,Inactive,Store
1671,18,Southeast,Gold,64,948.08,127.44,4.0,Active,Social Media
1672,49,West,Silver,83,6316.81,402.23,4.5,Suspended,Referral
1673,30,Midwest,Bronze,7,8790.79,42.39,4.7,Active,Online
1674,47,West,Silver,66,1782.83,286.27,3.5,Inactive,Online
1675,40,Southeast,Bronze,48,7377.26,160.35,3.0,Active,Online
1676,68,Southwest,Silver,95,254.01,139.97,3.5,Active,Store
1677,76,Northeast,Bronze,88,9262.03,257.81,1.1,Active,Store
1678,73,Midwest,Platinum,88,9829.17,449.95,3.6,Inactive,Referral
1679,36,Southwest,Silver,13,3541.8,312.87,3.8,Active,Referral
1680,79,Southeast,Silver,61,1070.74,396.42,3.9,Inactive,Online
1681,49,West,Gold,42,6585.76,304.34,3.3,Active,Social Media
1682,47,Northeast,Silver,26,298.35,351.88,3.8,Inactive,Referral
1683,46,Midwest,Bronze,95,4824.86,221.88,3.6,Suspended,Store
1684,66,Southwest,Silver,26,2717.79,463.73,1.5,Active,Referral
1685,62,Southwest,Platinum,67,4733.39,255.95,4.6,Suspended,Online
1686,46,Northeast,Silver,74,182.76,280.37,3.5,Active,Online
1687,47,West,Silver,47,516.12,267.23,3.9,Inactive,Advertisement
1688,33,Southeast,Platinum,66,159.76,164.93,2.4,Active,Online
1689,57,West,Gold,24,6191.32,123.31,4.7,Active,Online
1690,36,West,Silver,63,5600.93,46.18,3.0,Active,Online
1691,35,West,Gold,23,2331.58,361.91,3.7,Active,Social Media
1692,18,Northeast,Platinum,8,6466.43,151.74,4.8,Active,Referral
1693,31,Northeast,Platinum,7,8842.07,200.71,4.7,Active,Referral
1694,68,Southeast,Platinum,94,2773.22,460.76,3.6,Suspended,Referral
1695,64,West,Silver,58,8319.94,287.56,1.7,Active,Advertisement
1696,67,Northeast,Bronze,16,6625.09,57.57,4.8,Active,Advertisement
1697,19,Southeast,Bronze,42,338.2,401.81,4.9,Inactive,Referral
1698,71,Southeast,Bronze,94,3751.5,135.5,1.4,Inactive,Social Media
1699,45,West,Platinum,67,5077.57,280.83,2.8,Inactive,Online
1700,66,Midwest,Gold,3,7316.99,259.89,3.2,Active,Referral
1701,67,West,Silver,100,2871.31,126.66,1.4,Active,Store
1702,47,Midwest,Silver,7,9827.3,66.73,1.8,Active,Online
1703,55,Southeast,Bronze,41,6845.4,113.52,3.2,Active,Online
1704,68,Northeast,Silver,48,3728.14,57.7,4.9,Active,Advertisement
1705,80,Southwest,Gold,5,970.25,145.06,1.1,Inactive,Online
1706,21,Southeast,Silver,72,1813.68,498.68,4.6,Active,Online
1707,18,Northeast,Bronze,41,4876.08,207.03,4.6,Inactive,Social Media
1708,25,Southeast,Silver,71,4946.95,433.31,4.4,Active,Online
1709,46,West,Bronze,31,7677.19,279.1,2.5,Active,Referral
1710,72,Midwest,Platinum,14,7261.77,336.63,3.0,Inactive,Online
1711,56,Southeast,Bronze,81,2012.73,86.61,2.6,Inactive,Online
1712,20,Northeast,Platinum,86,5949.57,144.65,4.8,Active,Referral
1713,49,West,Bronze,68,206.22,260.12,3.1,Inactive,Referral
1714,27,Southwest,Bronze,26,3985.47,441.76,1.3,Active,Referral
1715,27,West,Silver,96,7641.05,31.02,2.1,Active,Advertisement
1716,36,Midwest,Gold,65,3995.09,258.39,2.8,Active,Referral
1717,63,West,Silver,58,8355.96,35.0,4.8,Active,Store
1718,51,Southwest,Bronze,27,9761.55,233.84,3.3,Inactive,Online
1719,77,Northeast,Bronze,23,6072.13,318.15,3.8,Active,Social Media
1720,50,Southeast,Silver,50,1450.04,374.91,1.4,Active,Social Media
1721,40,Midwest,Bronze,20,3796.77,77.88,4.5,Active,Referral
1722,72,Southwest,Bronze,30,94.83,91.62,3.2,Active,Online
1723,45,Midwest,Silver,74,6027.26,240.33,4.7,Active,Referral
1724,49,West,Bronze,49,8215.69,499.04,2.8,Active,Online
1725,67,Midwest,Bronze,91,6299.4,184.46,3.7,Active,Advertisement
1726,24,Southwest,Bronze,39,7860.86,219.49,2.9,Inactive,Referral
1727,46,Southeast,Platinum,67,7999.04,221.9,1.6,Active,Referral
1728,25,Southeast,Bronze,15,8510.13,49.54,2.1,Active,Online
1729,18,Midwest,Platinum,75,2666.64,389.34,1.3,Active,Online
1730,74,Northeast,Bronze,85,8712.69,134.02,2.8,Inactive,Store
1731,72,Midwest,Gold,98,6540.94,354.8,3.6,Active,Referral
1732,20,West,Bronze,62,2897.26,242.79,2.0,Active,Referral
1733,41,Southeast,Silver,55,9872.95,309.77,3.0,Active,Online
1734,40,Southeast,Gold,79,9501.82,36.45,2.8,Active,Online
1735,76,Southeast,Gold,23,5744.41,446.08,3.1,Inactive,Online
1736,80,Northeast,Gold,98,8432.08,129.49,1.7,Active,Advertisement
1737,78,Northeast,Gold,27,2614.94,338.35,3.1,Active,Social Media
1738,25,Southwest,Bronze,92,4160.37,401.03,2.5,Active,Advertisement
1739,71,Midwest,Silver,84,1839.72,274.62,2.1,Active,Referral
1740,74,Midwest,Silver,88,5201.03,175.29,3.3,Active,Social Media
1741,64,West,Gold,30,4960.01,489.17,1.6,Active,Online
1742,54,Southeast,Bronze,14,2128.13,146.44,4.6,Active,Referral
1743,20,Northeast,Platinum,41,6728.02,474.84,4.7,Inactive,Online
1744,68,West,Silver,98,1177.9,86.55,3.6,Active,Social Media
1745,50,West,Silver,49,616.91,200.72,2.2,Inactive,Referral
1746,45,Northeast,Bronze,85,3849.05,77.86,3.5,Inactive,Referral
1747,64,Midwest,Silver,4,4098.25,11.1,3.4,Suspended,Social Media
1748,25,Southeast,Gold,47,3197.41,137.53,2.6,Inactive,Store
1749,51,Midwest,Silver,12,2579.47,52.73,2.1,Suspended,Advertisement
1750,52,West,Platinum,31,3387.76,493.31,1.7,Inactive,Referral
1751,49,Southeast,Gold,66,1633.76,383.21,1.9,Active,Referral
1752,41,Southwest,Silver,78,4034.52,11.82,3.6,Active,Store
1753,31,West,Gold,90,9046.03,119.59,4.5,Active,Referral
1754,49,Midwest,Silver,90,2244.27,338.36,2.5,Active,Referral
1755,73,Midwest,Silver,29,6844.51,205.29,1.5,Active,Referral
1756,63,Midwest,Bronze,5,1417.85,417.6,1.1,Inactive,Social Media
1757,60,Northeast,Bronze,24,3539.07,257.38,2.6,Suspended,Referral
1758,33,West,Silver,27,3211.75,330.29,1.9,Active,Store
1759,21,Southeast,Gold,61,9370.29,302.55,2.3,Active,Online
1760,69,Midwest,Bronze,21,4279.82,322.7,2.0,Active,Online
1761,54,Midwest,Bronze,67,6904.66,122.75,3.7,Active,Referral
1762,71,Northeast,Silver,14,6024.63,192.91,3.6,Active,Referral
1763,38,Southeast,Bronze,25,1410.3,34.81,4.6,Inactive,Online
1764,31,West,Gold,62,9395.4,297.94,3.8,Inactive,Social Media
1765,48,Southwest,Gold,17,3458.69,235.04,1.7,Active,Advertisement
1766,72,Northeast,Bronze,72,447.58,382.75,4.0,Active,Store
1767,65,West,Gold,62,3004.44,111.13,1.7,Inactive,Referral
1768,35,Southwest,Silver,61,3356.34,224.04,3.2,Active,Referral
1769,24,Midwest,Silver,67,927.45,98.57,1.3,Active,Store
1770,27,Midwest,Bronze,47,6199.77,310.85,1.2,Suspended,Online
1771,24,Southeast,Silver,49,3467.64,425.53,2.9,Active,Store
1772,50,Southwest,Gold,62,6291.35,385.07,1.4,Active,Advertisement
1773,40,Midwest,Bronze,68,67.41,472.66,2.2,Suspended,Referral
1774,38,Midwest,Bronze,5,9820.48,486.15,2.4,Active,Store
1775,36,Southeast,Bronze,57,1705.16,388.3,4.1,Active,Advertisement
1776,65,West,Bronze,50,6593.31,150.53,2.3,Active,Referral
1777,78,Midwest,Bronze,11,7157.84,117.44,3.0,Active,Social Media
1778,36,Northeast,Bronze,94,1716.08,229.3,4.1,Active,Social Media
1779,53,Northeast,Platinum,46,1117.12,497.0,1.8,Active,Advertisement
1780,46,West,Gold,8,1525.77,212.21,4.2,Active,Social Media
1781,77,Southwest,Bronze,6,2468.18,107.54,4.3,Inactive,Store
1782,35,Southeast,Gold,28,1682.32,472.73,5.0,Active,Store
1783,19,Northeast,Bronze,77,6739.99,199.1,2.8,Active,Online
1784,18,Northeast,Silver,50,4208.33,348.54,2.5,Active,Store
1785,64,West,Bronze,83,5377.92,396.19,3.8,Inactive,Online
1786,22,Southwest,Bronze,54,473.37,423.15,1.2,Suspended,Referral
1787,37,Southwest,Gold,95,8612.49,412.43,1.2,Inactive,Store
1788,28,West,Bronze,58,1705.72,419.76,2.3,Inactive,Store
1789,59,Northeast,Gold,55,3601.52,337.15,3.9,Active,Referral
1790,80,Southeast,Silver,21,719.02,207.88,1.5,Active,Online
1791,19,Northeast,Bronze,99,1367.93,336.97,3.5,Inactive,Referral
1792,20,Southwest,Gold,17,6657.99,420.0,2.1,Active,Online
1793,40,Northeast,Silver,57,6925.87,181.81,3.6,Active,Online
1794,72,Southeast,Bronze,39,6769.65,155.29,2.8,Active,Referral
1795,29,Midwest,Bronze,88,5521.37,178.42,1.5,Active,Store
1796,37,Northeast,Bronze,30,9525.22,280.13,2.0,Active,Referral
1797,22,West,Platinum,55,5071.77,35.7,1.9,Inactive,Referral
1798,54,Midwest,Silver,34,4494.12,391.7,1.7,Active,Advertisement
1799,55,West,Bronze,25,2475.46,78.04,2.9,Active,Store
1800,47,West,Gold,67,988.5,75.09,4.8,Active,Referral
1801,26,West,Bronze,83,5481.55,106.85,3.6,Suspended,Referral
1802,51,Northeast,Bronze,33,3148.9,292.69,4.3,Active,Social Media
1803,70,Southwest,Bronze,75,5240.25,149.93,4.9,Active,Online
1804,61,Midwest,Silver,15,2061.19,190.36,3.2,Active,Store
1805,52,Southeast,Bronze,41,8381.73,466.51,2.0,Inactive,Online
1806,69,Southwest,Silver,4,9996.97,425.13,4.7,Active,Online
1807,75,Northeast,Gold,60,3224.04,427.57,3.8,Active,Advertisement
1808,39,West,Bronze,43,8423.28,293.04,4.8,Active,Referral
1809,61,Southeast,Bronze,34,8729.86,434.57,3.6,Inactive,Referral
1810,41,Midwest,Bronze,90,9960.74,391.5,4.1,Active,Social Media
1811,34,Southwest,Silver,0,3427.2,477.09,4.6,Active,Advertisement
1812,27,Southwest,Platinum,97,7560.41,41.54,4.0,Inactive,Online
1813,47,Southeast,Bronze,42,2288.09,24.08,3.3,Inactive,Online
1814,73,Northeast,Bronze,31,6247.96,95.76,2.9,Active,Social Media
1815,76,Midwest,Bronze,62,7048.43,465.25,4.3,Active,Store
1816,63,Southeast,Bronze,32,7411.21,306.73,4.1,Active,Social Media
1817,40,West,Silver,94,2071.72,218.8,2.5,Active,Store
1818,49,Midwest,Bronze,76,8487.26,261.23,3.0,Active,Referral
1819,34,Southwest,Bronze,65,4209.72,416.51,3.5,Active,Online
1820,67,Southeast,Silver,29,2163.7,465.26,1.1,Inactive,Referral
1821,68,Southwest,Bronze,9,5425.31,367.55,2.0,Active,Social Media
1822,34,Southwest,Silver,22,8633.57,382.33,2.0,Active,Online
1823,31,Southwest,Bronze,96,9670.88,166.99,4.5,Active,Store
1824,26,Northeast,Platinum,38,7482.08,238.85,2.3,Inactive,Online
1825,57,Southwest,Bronze,44,56.23,443.75,3.2,Inactive,Referral
1826,19,West,Platinum,28,1347.01,395.11,4.3,Inactive,Online
1827,62,West,Bronze,29,762.74,345.29,2.0,Active,Referral
1828,42,Midwest,Gold,33,1012.14,41.97,1.5,Active,Store
1829,56,Southwest,Bronze,51,3830.35,29.36,4.8,Active,Store
1830,26,Southwest,Silver,80,3384.93,73.9,3.8,Suspended,Referral
